 ,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,T,T, ,,,,,,C,,PERS,,,,C,,PERS,,,,,,,,CLOSE,,,,,,,,,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,R,R,R,,,,,,,R,R,R,S,S,C,C,S,S,C,C,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
4,THIRTY YEAR'S WAR,DESSAU BRIDGE,ANHALT,DANISH INVASION OF GERMANY 1625-26,PROT UNION ARMY,MANSFIELD,IMP ARMY,WALLENSTEIN,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,DST$T,00000,00000,-1,0,8500,1,8500,0,3000,5500,16000,1,16000,0,1000,15000,2500,0,0,0,9,0,0,9,0,10000,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-2,3,9,1,0,-1,0,0,-1,0,0,-1,-1,-1,0,0,-1,0,FF,00,00,00,00,00,WL,00,00,DO,DE,00,00,00,00,BB,PS,00,29,0,33,0,25,0,20,0,1,1626,04,25,9999,1626,04,25,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,THIRTY YEAR'S WAR,LUTTER,BRUNSWICK,DANISH INVASION OF GERMANY 1625-26,HOLY LEAGUE ARMY,TILLY,DAN ARMY,CHRISTIAN IV,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,0,17000,1,17000,0,2000,15000,20000,1,20000,0,7000,13000,7000,0,0,0,12,0,0,0,0,10000,0,0,0,22,0,0,22,0,0,1,0,1,0,1,0,0,0,1,3,7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FF,00,00,00,00,00,BB,PS,00,DO,00,00,00,00,00,WL,00,00,6,0,25,0,0,-25,43,-14,1,1626,08,27,9999,1626,08,27,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,THIRTY YEAR'S WAR,BREITENFELD I,SAXONY,LEIPZIG 1631,IMP & HOLY LEAGUE ARMY,TILLY,SW & SAX ARMY,GUSTAVUS ADOLPHUS,3.2,3.6,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,32000,1,32000,0,13600,18400,37850,1,37850,0,6100,31750,11000,0,0,0,26,0,0,26,0,12850,0,0,0,100,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-2,4,9,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,FF,EE,LF,00,00,00,PP,RR,WL,DO,EE,LR,00,00,00,BB,00,00,6,0,0,-12,0,-5,0,-18,1,1631,09,17,1430,1631,09,17,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,THIRTY YEAR'S WAR,THE LECH,BAVARIA,BAVARIA 1632,SW ARMY,GUSTAVUS ADOLPHUS,IMP ARMY,TILLY,8,21,1632, 4,15,9999,9.7,13,1632, 4,16,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,DST$T,00000,00000,0,0,33000,1,33000,0,1000,32000,27000,1,27000,0,3000,24000,-1,0,0,0,70,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,1,1,3.2,9,3,1,0,0,0,0,0,0,-1,1,1,0,0,0,-1,0,FF,00,00,00,00,00,SS,00,00,DO,FF,00,00,00,00,WD,00,00,36,-24,100,0,0,-35,33,0,1,1632,04,15,9999,1632,04,16,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,THIRTY YEAR'S WAR,ALTE VESTE,FRANCONIA,NUREMBERG 1632,SW ARMY,GUSTAVUS ADOLPHUS,IMP ARMY,WALLENSTEIN,2.3,2.7,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,GM0,000,WLTFT,00000,00000,0,0,46000,1,46000,0,4000,42000,60000,1,60000,0,2000,58000,16000,0,0,0,-1,0,0,-1,0,13000,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,4,8,1,0,-2,0,0,0,0,-2,0,0,0,0,0,-1,0,FF,00,00,00,00,00,RR,WD,00,DO,FF,00,00,00,00,RR,SS,00,9,0,0,-50,0,-25,0,-50,2,1632,09,03,1000,1632,09,03,2000,1632,09,04,1000,1632,09,04,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,THIRTY YEAR'S WAR,LUETZEN,SAXONY,SAXONY 1632,SW ARMY,GUSTAVUS ADOLPHUS,IMP ARMY,WALLENSTEIN,4.4,4.8,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,18996,1,18996,0,4000,14996,21770,3,16770,5000,5000,16770,6210,0,0,0,60,0,0,-1,0,9200,0,0,0,25,0,0,-1,0,0,1,0,0,0,0,0,0,1,1,1.5,9,5,1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,FF,00,00,00,00,00,PP,00,00,DO,FF,00,EE,RR,00,RR,WD,00,5,-5,100,0,15,0,100,0,1,1632,11,16,1100,1632,11,16,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,THIRTY YEAR'S WAR,NORDLINGEN I,BAVARIA,BAVARIA 1634,SW ARMY,SAXE-WEIMAR & HORN,SP & IMP ARMY,CARDINAL-INFANTE AND FERDINAND,2.8,5.6,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,25000,1,25000,0,12000,13000,35000,1,35000,0,2000,33000,10000,0,0,0,80,0,0,80,0,15000,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-2.5,3,9,1,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,0,EE,RF,00,FE,LF,00,RR,WL,00,DO,00,00,00,00,00,PS,WD,00,10,-10,75,0,0,-6,10,-10,1,1634,09,06,0530,1634,09,06,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,THIRTY YEAR'S WAR,WITTSTOCK,BRANDENBURG,E GERMANY 1636,SW ARMY,BANER,IMP & SAXON ARMY,HATZFELD AND JOHN GEORGE,4.4,3,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,DSTFT,00000,00000,1,0,22000,1,22000,0,7000,15000,30000,1,30000,0,18000,12000,12000,0,0,0,-1,0,0,-1,0,14000,0,0,0,42,0,0,42,0,1,1,0,0,0,0,0,0,1,1,1,9,3,1,1,0,0,0,0,0,-2,1,1,1,0,0,-1,0,EE,RF,00,FF,00,00,BB,PS,00,DO,FF,00,00,00,00,AA,00,00,0,-26,0,-53,0,-30,0,-72,1,1636,10,04,9999,1636,10,04,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,THIRTY YEAR'S WAR,BREITENFELD II,SAXONY,SAXONY 1642,SW ARMY,TORTENSSON,IMP ARMY,LEOPOLD WILLIAM,3.5,3.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,25000,1,25000,0,5000,20000,30000,1,30000,0,15000,15000,10000,0,0,0,70,0,0,0,0,8000,0,0,0,46,0,0,46,0,0,1,0,0,0,0,0,0,1,1,1,9,3,1,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,EE,LF,00,FF,00,00,BB,PS,00,DO,EE,RF,00,00,00,WL,00,00,0,-20,0,-20,0,-13,0,-33,1,1642,11,02,0700,1642,11,02,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,THIRTY YEAR'S WAR,ROCROI,FRANCE,NE FRANCE 1643,FR ARMY,ENGHIEN,SP NETHERLANDS ARMY,MELLO,2.4,1.8,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DST$T,00000,00000,0,0,23000,1,23000,0,4000,19000,26000,1,26000,0,14000,12000,7000,0,0,0,12,0,0,0,0,7000,0,0,0,18,0,0,18,0,0,2,0,0,0,1,1,0,1,1,1,8,3,1,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,EE,LF,00,FF,00,00,BB,PS,00,DO,FF,00,00,00,00,AA,00,00,0,-13,0,-100,0,-4,0,-16,1,1643,05,19,0330,1643,05,19,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,THIRTY YEAR'S WAR,TUTTLINGEN,WUERTTEMBERG,SWABIA 1643,IMP ARMY,MERCY,FR ARMY OF GERMANY,RANTZAU,3,2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,2,0,22000,1,22000,0,1000,21000,18000,1,18000,0,7000,11000,5000,0,0,0,-1,0,0,-1,0,8000,0,0,0,10,0,0,10,0,0,2,0,0,0,0,1,0,1,1,2,9,2,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,FF,00,00,EE,00,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,0,-9,0,-50,33,0,57,0,1,1643,11,24,9999,1643,11,24,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,THIRTY YEAR'S WAR,FREIBURG,SWABIA,SWABIA 1644,FR ARMY,CONDE & TURENNE,IMP ARMY,MERCY,6.4,6.4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,GM0,000,DSTST,00000,00000,0,0,19000,1,19000,0,8000,11000,16000,1,16000,0,4000,12000,8000,0,0,0,37,0,0,0,0,8000,0,0,0,28,0,0,28,0,0,0,0,0,0,0,1,0,1,1,9,7,6,1,0,0,0,0,0,0,-1,1,0,0,0,0,-1,-1,FF,00,00,EE,LF,00,PP,PS,00,DD,00,00,00,00,00,WD,00,00,5,0,0,-25,31,-6,125,0,4,1644,08,03,1700,1644,08,03,2300,1644,08,05,0830,1644,08,05,1000,1644,08,05,1500,1644,08,05,1700,1644,08,09,5000,1644,08,09,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,THIRTY YEAR'S WAR,JANKAU,BOHEMIA,BOHEMIA 1645,IMP ARMY,HATZFELD,SW ARMY,TORSTENSSON,3.1,3.1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,GM0,000,DST$T,00000,00000,3,0,15000,1,15000,0,8500,6500,15000,1,15000,0,2000,13000,10000,0,0,0,26,0,0,26,0,9000,0,0,0,80,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,-2,4,6,1,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,FF,00,00,EE,RR,00,RR,AA,00,DD,00,00,00,00,00,PS,00,00,7,0,0,-6,7,0,100,0,1,1645,03,06,9999,1645,03,06,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,THIRTY YEAR'S WAR,MERGENTHEIM,BAVARIA,BAVARIA 1645,IMP ARMY,MERCY & WERTH,FR ARMY,TURENNE,7,7,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DST$T,00000,00000,3,0,10000,1,10000,0,700,9300,11000,1,11000,0,3500,7500,5000,0,0,0,-1,0,0,-1,0,5000,0,0,0,15,0,0,6,0,0,1,0,0,0,0,1,0,1,1,3,9,3,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,FF,00,00,00,00,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,30,0,0,-57,0,-27,57,-57,1,1645,05,02,9999,1645,05,02,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,THIRTY YEAR'S WAR,ALLERHEIM (NORDLINGEN II),BAVARIA,BAVARIA 1645,FR ARMY,CONDE,IMP ARMY,MERCY AND WERTH,3.2,3.2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,0,18000,1,18000,0,7500,10500,16000,1,16000,0,6000,10000,5000,0,0,0,-1,0,0,4,0,5000,0,0,0,28,0,0,15,0,0,0,0,0,0,0,0,0,1,1,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,FF,00,00,EE,RF,00,SS,00,00,DO,EE,RF,EE,RF,00,WD,00,00,56,-6,0,-33,25,-6,0,-17,1,1645,08,03,1700,1645,08,03,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,THIRTY YEAR'S WAR,LENS,FRANCE,NE FRANCE 1648,FR ARMY,CONDE,IMP ARMY,LEOPOLD WILLIAM,2,3.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,00000,00000,2,0,14000,1,14000,0,4000,10000,18000,1,18000,0,10000,8000,5000,0,0,0,-1,0,0,0,0,8000,0,0,0,38,0,0,38,0,0,1,0,0,0,0,1,0,1,1,3,9,3,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,DE,00,00,00,00,00,BB,PS,00,DO,EE,RF,00,00,00,WL,00,00,14,0,0,-63,10,-10,20,-20,2,1648,08,10,0500,1648,08,10,0530,1648,08,10,0830,1648,08,10,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,ENGLISH CIVIL WAR,EDGEHILL,ENGLAND,EDGEHILL,ENG ROY ARMY,CHARLES I,ENG PARL ARMY,ESSEX,3.2,3.2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,14300,1,14300,0,2500,11800,14870,1,14870,0,2500,12370,3500,0,0,0,20,0,0,0,0,2500,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FF,00,00,00,00,00,BB,00,00,DO,FF,00,00,00,00,WD,00,00,3,-6,60,0,2,-13,0,-60,1,1642,10,23,1500,1642,10,23,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ENGLISH CIVIL WAR,MARSTON MOOR,ENGLAND,YORK,ENG PARL ARMY,MANCHESTER,ENG ROY ARMY,RUPERT,2.8,2.8,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,WHTST,00000,00000,0,0,27000,1,27000,0,1500,25500,17500,1,17500,0,6000,11500,9000,0,0,0,25,0,0,0,0,6500,0,0,0,16,0,0,16,0,0,1,0,0,0,0,0,0,0,1,1,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FF,00,00,00,00,00,BB,PS,00,DO,FF,00,00,00,00,PP,RR,WL,0,-26,10,-10,3,0,0,-6,1,1644,07,02,1900,1644,07,02,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
