 ,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,T,T, ,,,,,,C,,PERS,,,,C,,PERS,,,,,,,,CLOSE,,,,,,,,,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,R,R,R,,,,,,,R,R,R,S,S,C,C,S,S,C,C,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
453,WORLD WAR II (ITALY 1944),LARIANO,ITALY,ROME,US 85TH INF DIV(+),MG COULTER,GER HERMANN GOERING PZ DIV(1/3)(+),MG SCHMALTZ,5,5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,1,22641,1,22641,-1,329,-1,13012,1,13012,-1,1178,-1,0,106,17,89,115,66,-1,0,-1,0,30,0,30,112,1,-1,-1,-1,0,0,0,0,0,1,0,0,1,1,4.4,7,3,1,0,1,1,1,0,0,-1,0,0,0,0,0,-1,1,FF,00,00,00,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,5,-5,5,-5,15,-15,15,-15,2,1944,06,01,0500,1944,06,01,1930,1944,06,02,0430,1944,06,02,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,WORLD WAR II (ITALY 1944),VIA ANZIATE,ITALY,ROME,US 45TH INF DIV(+),MG EAGLES,GER 65TH INF DIV(2/3)(+),MG ZIEHLBERG,4,4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RB0,000,DSTST,00000,00000,0,1,23604,1,23604,-1,316,-1,19255,1,19255,-1,884,-1,0,156,17,139,121,38,8,0,-1,0,35,0,35,202,2,12,-1,-1,-1,0,-1,0,0,0,0,0,1,0,0.8,5,5,2,0,0,0,1,0,0,-1,0,0,0,0,0,-1,1,FF,00,00,00,00,00,PP,RR,SS,DO,FF,00,00,00,00,RR,00,00,5,-5,5,-5,15,-15,15,-15,2,1944,06,01,0530,1944,06,01,1900,1944,06,02,0600,1944,06,02,2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,WORLD WAR II (ITALY 1944),VALMONTONE,ITALY,ROME,US 3RD INF DIV(+),MG O'DANIEL,GER HERMANN GOERING PZ DIV(2/3)(+),MG SCHMALTZ,5.5,5.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,1,HD,PD,1,1,0,RM0,000,DSTST,00000,00000,0,1,26607,1,26607,-1,710,-1,10111,1,10111,-1,568,-1,0,126,7,119,146,121,7,-1,-1,0,31,0,31,110,0,8,-1,0,0,0,0,0,0,1,0,0,1,1,5.2,8,3,1,0,1,1,1,0,0,-1,0,0,0,0,0,0,1,FF,00,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,RR,WD,00,5,-5,5,-5,15,-15,15,-15,2,1944,06,01,0500,1944,06,01,2100,1944,06,02,0600,1944,06,02,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,WORLD WAR II (ITALY 1944),TARTO-TIBER,ITALY,ROME,BR 1ST INF DIV & 5TH INF DIV(+),MG PENNEY,GER 4TH PARA DIV,COL TRETTNER,7,7,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,FM0,000,DSTST,00000,00000,0,1,38011,1,38011,-1,572,-1,10855,1,10855,-1,850,-1,0,71,0,71,200,3,-1,-1,-1,0,0,0,0,125,0,0,-1,0,-1,0,-1,0,0,0,0,0,1,1,4.8,5,4,2,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,FF,00,00,00,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,10,-10,10,-10,15,-15,15,-15,1,1944,06,03,9999,1944,06,04,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,WORLD WAR II (ITALY 1944),IL GIOGIO PASS,ITALY,NORTH ITALIAN,US 85TH INF DIV(+),MG COULTER,GER 12TH PARA RGT,GEN SCHLEMM,4,4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,DSTFT,WLTFT,00000,0,1,15721,1,15721,0,560,15161,3700,1,3700,-1,560,-1,0,70,17,53,145,100,-1,-1,-1,0,0,0,0,29,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,4,6,3,1,0,1,0,1,1,0,-1,0,1,0,1,0,-1,0,FF,00,00,FF,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,5,-5,5,-5,15,-15,15,-15,1,1944,09,13,9999,1944,09,17,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,WORLD WAR II (EUROPEAN THEATER),ST. LO,FRANCE,NORMANDY,US 29TH INF DIV(+),MG GERHARDT,GER 352ND INF DIV (ELMS) & 3RD PARA DIV (ELMS),GEN MEINDL,12,12,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,DOTST,00000,00000,0,1,18228,1,18228,-1,2777,-1,7500,1,7500,-1,2350,-1,0,107,17,90,120,33,-1,-1,0,0,23,0,23,84,3,-1,-1,0,0,0,0,0,1,0,0,0,1,1,8,7,5,1,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,FF,00,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,RR,WD,00,5,-5,5,-5,0,-7,15,-15,1,1944,07,11,9999,1944,07,18,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,WORLD WAR II (EUROPEAN THEATER),OPERATION GOODWOOD,FRANCE,NORMANDY,BR 2ND ARMY,LG DEMPSEY,GER 86TH CORPS(+),GEN EBERBACH,21,21,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,DSTST,00000,00000,1,1,76213,1,76213,-1,4011,-1,57500,1,57500,-1,5000,-1,0,1369,205,1164,720,4000,493,-1,-1,0,528,0,528,292,-1,200,-1,-1,0,0,0,0,1,0,-1,0,0,-1,9.6,5,8,1,0,-1,0,1,0,0,0,0,0,1,-1,1,-1,-1,FF,00,00,00,00,00,PP,SS,00,DD,00,00,00,00,00,00,00,00,10,-10,10,-10,15,-15,36,0,3,1944,07,18,0745,1944,07,18,1900,1944,07,19,1300,1944,07,19,2100,1944,07,20,0530,1944,07,20,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,WORLD WAR II (EUROPEAN THEATER),OPERATION COBRA,FRANCE,NORMANDY,US 7TH CORPS,MG COLLINS,GER 84TH CORPS(-) & 2ND PARA CORPS(-),LG CHOLITZ,11,11,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,1,126000,1,126000,-1,1510,-1,30700,1,30700,-1,5000,-1,0,650,176,474,792,800,-1,-1,-1,0,62,0,62,318,0,-1,-1,-1,0,0,0,0,1,0,0,0,1,1,11.2,7,3,1,0,1,1,2,1,0,0,0,1,0,1,1,-1,1,FF,00,00,00,00,00,BB,00,00,DD,00,00,00,00,00,WD,00,00,10,-10,10,-10,20,-20,20,-20,1,1944,07,24,9999,1944,07,26,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,WORLD WAR II (EUROPEAN THEATER),MORTAIN,FRANCE,NORMANDY BREAKOUT,GER 47TH PZ CORPS,GEN FUNCK,US 30TH INF DIV(+),MG HOBBS,9,9,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,00000,00000,2,-1,25497,1,25497,-1,4800,-1,27673,3,13690,13983,2673,25000,0,120,0,120,218,-1,100,-1,-1,0,340,118,222,192,100,-1,-1,-1,0,0,0,0,-1,0,0,0,1,-1,0,3,7,1,0,-1,0,-2,-1,0,-1,0,0,1,1,0,0,0,FF,00,00,00,00,00,PP,RR,WD,DO,FF,00,00,00,00,PP,00,00,25,-25,25,-25,10,-10,5,-5,1,1944,08,07,0001,1944,08,12,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,WORLD WAR II (EUROPEAN THEATER),CHARTRES,FRANCE,LE MANS TO METZ,US 7TH ARMD DIV,MG SILVESTER,GER 1ST ARMY(-),GEN CHEVALLERIE,5,5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,DOTST,00000,0,1,15646,1,15646,0,113,15533,8325,1,8325,0,579,7746,0,317,78,239,146,0,-1,-1,0,0,15,0,15,76,0,-1,-1,0,0,0,0,1,1,1,0,0,1,0,6,5,5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DE,00,00,00,00,00,PP,SS,00,DD,00,00,00,00,00,00,00,00,5,-5,5,-5,15,-15,15,-15,1,1944,08,16,9999,1944,08,16,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,WORLD WAR II (EUROPEAN THEATER),MELUN,FRANCE,LE MANS TO METZ,US 7TH ARMD DIV,MG SILVESTER,GER 48TH INF DIV(-),GEN MACHOLZ,5,5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,WLTST,00000,00000,0,1,17232,1,17232,0,99,17133,6000,1,6000,0,362,5638,0,318,79,239,146,46,21,-1,-1,0,16,4,12,32,0,-1,-1,0,0,0,0,1,1,1,0,0,1,1,21.9,6,4,1,0,0,1,0,0,1,-1,0,0,0,0,0,-1,0,RC,00,00,RC,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,5,-5,5,-5,15,-15,15,-15,1,1944,08,23,9999,1944,08,25,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,WORLD WAR II (EUROPEAN THEATER),SEINE RIVER,FRANCE,LE MANS TO METZ,US 20TH CORPS,MG WALKER,GER 1ST ARMY(-),GEN CHEVALLERIE,45,45,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,WLTST,00000,00000,0,1,40619,1,40619,-1,234,-1,15000,1,15000,-1,906,-1,0,472,137,335,296,73,21,-1,-1,0,38,0,38,80,0,3,-1,0,0,0,0,1,1,1,0,0,1,1,38.1,8,3,1,0,0,1,1,0,0,-1,0,0,0,0,0,-1,0,RC,00,00,RC,00,00,PP,00,00,DD,FF,00,00,00,00,RR,WD,00,5,-5,5,-5,15,-15,15,-15,1,1944,08,23,9999,1944,08,25,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,WORLD WAR II (EUROPEAN THEATER),MOSELLE-METZ,FRANCE,LE MANS TO METZ,US 20TH CORPS,MG WALKER,GER 1ST ARMY(-),GEN KNOBELSDORF,25,25,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,DL,OO,0,0,0,RM0,000,WLTFT,00000,00000,0,1,59631,1,59631,-1,1647,-1,41500,1,41500,-1,1700,-1,0,585,154,431,520,338,19,-1,-1,0,160,0,160,248,0,30,-1,0,0,0,0,0,0,0,0,0,0,0,31.8,5,5,2,0,0,0,1,0,0,-1,0,0,0,0,0,-1,-1,RC,00,00,00,00,00,RR,RR,SS,DO,FF,00,00,00,00,RR,SS,00,5,-5,5,-5,15,-15,15,-15,1,1944,09,06,9999,1944,09,11,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,WORLD WAR II (EUROPEAN THEATER),METZ,FRANCE,LE MANS TO METZ,US 20TH CORPS,MG WALKER,GER 1ST ARMY(-),GEN KNOBELSDORF,25,25,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,WLTFT,00000,00000,0,1,60794,1,60794,0,359,60435,39580,1,39580,0,210,39370,0,472,137,335,296,30,-1,-1,-1,0,88,0,88,248,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,3,7,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,5,-5,5,-5,15,-15,15,-15,1,1944,09,13,9999,1944,09,13,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,WORLD WAR II (EUROPEAN THEATER),ARRACOURT,FRANCE,NORTHWEST EUROPE 1944,GER 111TH & 113TH PZ BDES(+),GEN KRUEGER,"US COMBAT COMMAND 'A', 4TH ARMD DIV(+)",MG WOOD,10.4,10.4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,WLTFT,00000,00000,0,-1,7500,3,-1,-1,779,-1,4800,1,4800,-1,119,-1,0,126,0,126,12,0,87,-1,0,0,122,35,87,48,130,25,-1,-1,0,-1,0,0,0,0,0,0,-1,-1,-3.2,3,6,1,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,FF,00,00,00,00,00,RR,00,00,DO,FF,00,00,00,00,PP,00,00,25,-25,10,-10,10,-10,5,-5,3,1944,09,19,0730,1944,09,19,1400,1944,09,20,1100,1944,09,20,1900,1944,09,22,0945,1944,09,22,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,WORLD WAR II (EUROPEAN THEATER),WESTWALL,GERMANY,AACHEN,US 19TH CORPS,MG CORLETT,GER 81ST CORPS,GEN KOECHLING,12.5,12.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,WLTFT,DOTFT,00000,0,1,32283,2,25345,12006,1477,35874,19632,2,10844,16290,3616,23518,0,312,-1,-1,234,-1,79,0,-1,0,63,0,63,116,79,49,0,-1,0,0,0,0,0,0,0,0,1,1,7.8,5,4,1,0,1,1,0,0,0,-1,0,0,0,1,0,-1,-1,RC,FF,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,PP,RR,WD,5,-5,5,-5,15,-15,15,-15,6,1944,10,02,1100,1944,10,02,1830,1944,10,03,0600,1944,10,03,1645,1944,10,04,0500,1944,10,04,1830,1944,10,05,0600,1944,10,05,1830,1944,10,06,0710,1944,10,06,1830,1944,10,07,0900,1944,10,07,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,WORLD WAR II (EUROPEAN THEATER),SCHMIDT,GERMANY,NORTHWEST EUROPE 1944,US 28TH INF DIV(+),MG COTA,GER 74TH CORPS(-),GEN STRAUBE,9.5,9.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,GM0,WLTFT,00000,00000,0,1,20493,2,-1,3903,3683,-1,20250,3,-1,-1,3000,17250,0,91,17,74,162,-1,47,-1,-1,0,66,0,66,107,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,0,-1,4.8,3,8,1,-1,0,0,0,0,-1,-1,0,-1,0,0,0,-1,-1,RC,FF,00,00,00,00,PP,RR,00,DO,DE,FF,00,00,00,PP,00,00,10,-10,5,-5,0,-25,15,-15,1,1944,11,02,9999,1944,11,13,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,WORLD WAR II (EUROPEAN THEATER),SEILLE-NIED,FRANCE,SAAR (LORRAINE),US 12TH CORPS,MG EDDY,GER 84TH CORPS(-)(+),GEN BALCK,48,48,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,1,FD,DL,0,1,1,RM0,000,WHCFT,00000,00000,1,1,99583,1,99583,-1,4265,-1,23588,1,23588,-1,4880,-1,0,764,199,565,543,52,89,-1,-1,0,71,-1,-1,99,0,14,-1,0,0,0,0,2,1,1,0,0,1,1,14,7,5,1,0,0,1,1,1,-1,-1,0,1,0,0,0,-1,-1,RC,FF,00,00,00,00,PP,RR,00,DO,00,00,00,00,00,WD,00,00,5,-5,5,-5,15,-15,15,-15,1,1944,11,08,9999,1944,11,12,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
