 ,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,T,T, ,,,,,,C,,PERS,,,,C,,PERS,,,,,,,,CLOSE,,,,,,,,,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,R,R,R,,,,,,,R,R,R,S,S,C,C,S,S,C,C,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
153,LATIN AMERICAN WARS OF INDEPENDENCE,PICHINCHA,QUITO,PICHINCHA,SP ARMY,AYMERICH,PATRIOT ARMY,SUCRE,1,1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,GM0,000,DSTFT,00000,00000,0,0,2500,1,2500,0,590,1910,2400,1,2400,0,340,2060,300,0,0,0,14,0,0,14,0,400,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,-1,-1,3,8,1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,FF,00,00,00,00,00,RR,WL,00,DO,FF,00,00,00,00,PS,00,00,0,-20,1,0,0,-16,0,0,1,1822,05,24,0900,1822,05,24,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,LATIN AMERICAN WARS OF INDEPENDENCE,JUNIN,PERU,JUNIN,PATRIOT ARMY,BOLIVAR,SP ARMY,CANTERAC,1.4,1.4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,FM0,000,DSTWT,00000,00000,0,0,2000,1,2000,0,145,1855,2000,1,2000,0,464,1536,2000,0,0,0,0,0,0,-1,0,2000,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,1,1,0.3,9,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FF,EE,RF,00,00,00,BB,PS,00,DO,FF,00,00,00,00,RR,WD,00,0,-55,3,0,0,-35,0,-46,1,1824,08,06,9999,1824,08,06,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,LATIN AMERICAN WARS OF INDEPENDENCE,AYACUCHO,PERU,AYACHUCHO,SP ARMY,LA SERNA,PATRIOT ARMY,SUCRE,4.5,4.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,0,9310,1,9310,0,2500,6810,5780,1,5780,0,919,4861,-1,0,0,0,11,0,0,11,0,-1,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,2,9,1,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,FF,00,00,EE,LF,00,RR,WL,00,DO,EE,LF,00,00,00,PS,00,00,7,0,124,0,0,-16,0,-2,1,1824,12,09,0900,1824,12,09,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,WAR OF TEXAN INDEPENDENCE,SAN JACINTO,TEXAS,TEXAS 1836,TEXAN VOL ARMY,HOUSTON,MEX ARMY,SANTA ANNA,0.3,0.2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,FM0,RM0,DST$T,00000,00000,3,0,743,1,743,0,39,704,1600,1,1600,0,1600,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,1,1,0,0,0,0,1,0,1,1,0.3,9,1,1,1,0,0,0,-1,0,0,1,1,2,0,0,0,0,FF,00,00,00,00,00,BB,PS,00,DD,00,00,00,00,00,AA,00,00,0,-19,3,0,0,-25,0,-70,1,1836,04,21,1630,1836,04,21,1648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,US-MEXICAN WAR,PALO ALTO,TEXAS,NORTHERN,US ARMY,TAYLOR,MEX ARMY,ARISTA,1.2,1.6,9999,99,99,9999,2.7,3.4,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,FB0,000,DSH$T,DSH$D,00000,0,0,2288,1,2288,0,48,2240,6000,1,6000,0,400,5600,-1,0,0,0,20,0,0,0,0,1000,0,0,0,12,0,0,-1,0,1,2,1,0,0,0,0,0,1,1,1.8,6,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,FF,00,00,00,00,00,PP,00,00,DO,DE,00,00,00,00,RR,WD,00,2,0,13,0,10,0,0,-25,1,1846,05,08,1430,1846,05,08,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,US-MEXICAN WAR,RESACA DE LA PALMA,TEXAS,NORTHERN,US ARMY,TAYLOR,MEX ARMY,ARISTA,1.9,2.7,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,FM0,000,DSH$T,DSH$D,00000,0,0,1700,1,1700,0,122,1578,5600,1,5600,0,600,5000,-1,0,0,0,16,0,0,0,0,-1,0,0,0,8,0,0,8,0,1,1,1,0,0,1,0,0,1,1,2.7,7,1,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,FF,00,00,00,00,00,PP,PS,00,DD,00,00,00,00,00,WL,00,00,35,0,1,0,0,-11,34,0,1,1846,05,09,1600,1846,05,09,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,US-MEXICAN WAR,BUENA VISTA,MEXICO,NORTHERN,MEX ARMY,SANTA ANNA,US ARMY,TAYLOR,7,13,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,GB0,000,WLTWT,WLTWD,00000,0,0,14000,1,14000,0,2000,12000,4759,1,4759,0,746,4013,-1,0,0,0,-1,0,0,-1,0,1018,0,0,0,16,0,0,2,0,-1,-2,0,0,0,0,0,0,1,-1,0,2,6,1,-1,0,0,0,0,0,-1,-2,0,0,0,0,0,0,FF,00,00,EE,LR,00,RR,WD,00,DD,00,00,00,00,00,00,00,00,57,0,85,-25,5,-5,0,0,2,1847,02,22,1500,1847,02,22,1845,1847,02,23,0600,1847,02,23,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,US-MEXICAN WAR,CERRO GORDO,MEXICO,CENTRAL MEXICAN,US ARMY,SCOTT,MEX ARMY,SANTA ANNA,2.4,4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,GM0,000,DSH$T,00000,00000,2,0,8500,1,8500,0,431,8069,12000,1,12000,0,4000,8000,-1,0,0,0,7,0,0,0,0,-1,0,0,0,40,0,0,40,0,1,2,1,0,0,0,0,0,1,1,6,8,1,1,1,0,0,0,0,0,-1,2,0,1,0,0,-1,0,FF,00,00,EE,00,00,BB,00,00,DD,00,00,00,00,00,WL,00,00,6,0,0,-7,8,0,0,-1,2,1847,04,17,1200,1847,04,17,1900,1847,04,18,0700,1847,04,18,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,US-MEXICAN WAR,CONTRERAS,MEXICO,CENTRAL MEXICAN,US ARMY,PILLOW,MEX ARMY,VALENCIA,2.5,2.7,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,GB0,000,DSHST,00000,00000,2,0,4500,1,4500,0,60,4440,4000,1,4000,0,1513,2487,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,22,0,0,22,0,0,2,1,0,0,0,1,0,1,1,1,9,1,1,0,0,0,0,0,0,-1,1,1,1,0,0,-1,0,FF,00,00,EE,LR,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,0,-11,0,-3,25,0,0,-1,1,1847,08,20,0545,1847,08,20,0602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,US-MEXICAN WAR,CHURUBUSCO,MEXICO,CENTRAL MEXICAN,US ARMY,SCOTT,MEX ARMY,SANTA ANNA,2,1.1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,FB0,000,DSHST,00000,00000,0,0,8497,1,8497,0,996,7501,10500,1,10500,0,3124,7376,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,1,1,0,0,1,0,0,1,1,11.2,7,2,1,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,FF,00,00,EE,RR,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,6,-11,2,0,71,0,130,0,2,1847,08,20,0800,1847,08,20,0830,1847,08,20,1230,1847,08,20,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,US-MEXICAN WAR,MOLINO DEL REY,MEXICO,CENTRAL MEXICAN,US ARMY,WORTH,MEX ARMY,SANTA ANNA,1.6,1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,000,DSHFT,00000,00000,0,0,3100,1,3100,0,792,2308,12000,1,12000,0,2700,9300,300,0,0,0,9,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,1,1,0,0,1,0,0,0,1,0.8,7,2,1,0,0,0,0,0,0,-1,1,1,0,1,0,-1,0,FF,00,00,EE,LF,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,11,-3,1,-1,0,-17,0,-37,1,1847,09,08,0500,1847,09,08,0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,US-MEXICAN WAR,CHAPULTEPEC,MEXICO,CENTRAL MEXICAN,US ARMY,SCOTT,MEX ARMY,SANTA ANNA,1.8,3.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,GM0,000,DSHFT,00000,00000,0,0,7180,1,7180,0,863,6317,15000,1,15000,0,1800,13200,-1,0,0,0,8,0,0,0,0,-1,0,0,0,13,0,0,13,0,0,1,1,0,0,1,0,0,1,1,4.5,9,2,1,0,0,0,0,0,0,-1,1,1,0,0,0,-1,0,FF,00,00,EE,RR,00,BB,PS,00,DD,00,00,00,00,00,WD,00,00,4,-3,0,-1,0,-7,0,-6,1,1847,09,13,0550,1847,09,13,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,CRIMEAN WAR,THE ALMA,THE CRIMEA,SEBASTOPOL,"BR, FR & TURK ARMIES",RAGLAN & SAINT-ARNAUD,RUSS ARMY,MENSHIKOV,10,11,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,1,HD,PD,1,0,0,RB0,000,DSTFT,00000,00000,0,0,65000,1,65000,0,2562,62438,36400,1,36400,0,5709,30691,1000,0,0,0,136,0,0,-1,0,3400,0,0,0,118,0,0,-1,0,1,0,0,0,0,0,0,0,1,1,3,6,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,FF,00,00,00,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,0,-9,5,0,5,0,10,0,1,1854,09,20,1430,1854,09,20,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,CRIMEAN WAR,INKERMAN,THE CRIMEA,SEBASTOPOL,RUSS ARMY,MENSHIKOV,BR & FR ARMY,RAGLAN & CANROBERT,2.5,2.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RB0,000,WHCFT,00000,00000,1,0,42000,1,42000,0,15187,26813,16000,3,8500,7500,4105,11895,-1,0,0,0,106,0,0,-1,0,-1,0,0,0,56,0,0,-1,0,-1,0,-1,0,-1,0,0,0,0,-1,0,3,5,1,-1,-1,0,0,1,0,0,0,0,1,0,0,-1,0,FF,00,00,00,00,00,RR,WD,00,DO,FF,00,00,00,00,00,00,00,0,-4,0,-21,4,0,7,0,1,1854,11,05,0545,1854,11,05,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,WAR OF AUSTRIA WITH FRANCE AND PIEDMONT,MAGENTA,LOMBARDY,LOMBARDY 1859,FR & PIED ARMY,NAPOLEON III,AUS ARMY,GYULAI,8,6,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,FB0,000,DSHST,00000,00000,0,0,48090,1,48090,0,4530,43560,61618,1,61618,0,10236,51382,1207,0,0,0,87,0,0,-1,0,3435,0,0,0,152,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,-9999,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FF,00,00,00,00,00,PP,00,00,DO,FF,00,EE,00,00,WD,00,00,3,0,2,0,0,-14,0,-1,1,1859,06,04,1030,1859,06,04,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,WAR OF AUSTRIA WITH FRANCE AND PIEDMONT,SOLFERINO,LOMBARDY,LOMBARDY 1859,FR & PIED ARMY,NAPOLEON III,AUS ARMY,FRANZ JOSEPH I,11,11,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSHST,00000,00000,0,0,143000,1,143000,0,17400,125600,130000,1,130000,0,21800,108200,15000,0,0,0,420,0,0,-1,0,-1,0,0,0,536,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,3,5,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,FF,00,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,RR,WD,00,0,-17,0,3,0,-8,1,0,1,1859,06,24,0700,1859,06,24,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,AUSTRO-PRUSSIAN (SEVEN WEEK'S) WAR,SADOWA (KOENIGGRATZ),AUSTRIA,BOHEMIA 1866,PR ARMY GROUP,MOLTKE,AUS & SAX ARMY,BENEDEK,12,24,9999,99,99,9999,32,24,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,WHTST,00000,00000,0,0,220000,3,105000,115000,9200,210800,215000,1,215000,0,44300,170700,27000,0,0,0,780,0,0,-1,0,24000,0,0,0,770,0,0,187,0,0,1,0,0,0,0,0,0,1,1,9,7,5,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,DE,FF,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,RR,WD,00,2,0,9,-2,0,-5,2,-10,1,1866,07,03,0900,1866,07,03,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,AUSTRO-ITALIAN WAR,CUSTOZZA II,VENETIA,VENETIA 1866,ITAL ARMY,LA MARMORA,AUS ARMY,ARCHDUKE ALBERT,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,GM0,DSTST,00000,00000,0,0,90000,3,-1,-1,8100,81900,75000,1,75000,0,5600,69400,7000,0,0,0,192,0,0,14,0,-1,0,0,0,172,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,-1,0,3,6,1,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,0,FF,00,00,00,00,00,RR,WD,00,DO,FF,00,00,00,00,00,00,00,0,-11,1,0,0,-1,0,-17,1,1866,06,24,0800,1866,06,24,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,AMERICAN CIVIL WAR,FIRST BULL RUN (MANASSAS),VIRGINIA,FIRST BULL RUN,US ARMY,MACDOWELL,CS ARMY,BEAUREGARD & JOHNSTON,4.5,4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,0,35000,1,35000,0,2896,32104,32500,3,30500,2000,1982,30518,-1,0,0,0,55,0,0,27,0,1300,0,0,0,49,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-3.2,4,6,1,0,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,EE,LF,00,FF,00,00,RR,WD,00,DO,00,00,00,00,00,00,00,00,2,-19,15,-9,0,-32,0,-12,1,1861,07,21,0900,1861,07,21,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
