 ,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,T,T, ,,,,,,C,,PERS,,,,C,,PERS,,,,,,,,CLOSE,,,,,,,,,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,R,R,R,,,,,,,R,R,R,S,S,C,C,S,S,C,C,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
378,WORLD WAR I (WESTERN FRONT 1918),HILL 212,FRANCE,MEUSE-ARGONNE PHASE II,US 26TH INF RGT(+),COL ERICKSON,GER 170TH INF RGT(+),LCOL IHLENFELD,0.8,0.8,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,GM0,DOTFT,DSTFT,00000,0,1,5022,1,5022,0,301,4721,3335,1,3335,0,173,3162,0,3,3,0,32,-1,-1,-1,-1,0,0,0,0,36,-1,0,-1,-1,0,0,-1,2,0,0,0,0,1,1,2.5,6,5,2,-1,1,1,0,0,0,-1,0,0,0,0,0,-1,-1,FF,00,00,00,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,10,-10,10,-10,15,-15,15,-15,1,1918,10,05,0630,1918,10,05,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,WORLD WAR I (WESTERN FRONT 1918),BOIS DE BOYON-MONTREFAGNE,FRANCE,MEUSE-ARGONNE PHASE II,US 18TH INF RGT(+),COL HUNT,GER 150TH INF RGT(-)(+),MAJ BRUNS,0.9,0.9,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,GM0,DOTFT,DSTFT,00000,0,1,4778,1,4778,0,132,4646,2925,1,2925,0,126,2799,0,0,0,0,32,-1,0,-1,-1,0,0,0,0,22,-1,0,-1,-1,0,0,-1,2,0,0,0,0,1,1,1.3,6,5,2,-1,1,1,0,0,0,-1,0,0,0,0,0,-1,-1,FF,EE,RF,00,00,00,PP,RR,SS,DD,00,00,00,00,00,WD,SS,00,10,-10,10,-10,15,-15,15,-15,1,1918,10,05,9999,1918,10,05,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,WORLD WAR I (WESTERN FRONT 1918),HILL 272,FRANCE,MEUSE-ARGONNE PHASE II,US 1/16TH INF RGT(+),MAJ RYDER,GER 147TH INF RGT(+),MAJ KRAUSE,0.9,0.9,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,GM0,DOTFT,00000,00000,0,1,2950,1,2950,0,109,2841,2563,1,2563,0,250,2313,0,0,0,0,32,-1,0,-1,-1,0,0,0,0,31,-1,0,-1,-1,0,0,-1,2,0,0,0,0,1,1,0.8,7,4,1,-1,1,1,0,0,0,-1,0,0,0,0,0,-1,-1,FF,DE,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,RR,WD,00,10,-10,10,-10,15,-15,15,-15,1,1918,10,09,0830,1918,10,09,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,WORLD WAR I (WESTERN FRONT 1918),MEUSE-ARGONNE III,FRANCE,MEUSE-ARGONNE PHASE III,FR 4TH ARMY(+),GEN PERSHING,GER 3RD ARMY(+),GEN GALLWITZ,169,169,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,2,PD,DL,0,0,0,RM0,000,DOTFT,WHTFT,00000,0,1,600000,1,600000,-1,30426,-1,380140,1,380140,-1,29491,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,275,-1,0,0,-1,2,0,0,0,0,1,1,16.5,6,4,1,-1,1,1,1,0,0,-1,0,0,0,0,0,-1,-1,FF,00,00,00,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,25,-25,20,-20,25,-25,20,-20,1,1918,11,01,9999,1918,11,11,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,WORLD WAR I (WESTERN FRONT 1918),REMILLY-AILLICOURT,FRANCE,MEUSE-ARGONNE PHASE III,US 1/16TH INF RGT,MAJ RYDER,GER 6TH RES JAEGER BN(+),LG LEWINSKI,0.5,0.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,2,PD,DL,0,0,0,RM0,000,WHTFT,00000,00000,0,1,1210,1,1210,0,25,1185,296,1,296,0,30,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,1,0,0,1,1,1,8,4,1,-1,1,1,0,1,-1,-1,0,0,0,0,0,-1,-1,FF,00,00,00,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,10,-10,10,-10,15,-15,15,-15,1,1918,11,07,0200,1918,11,07,0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,WORLD WAR I (WESTERN FRONT 1918),HILL 252-PONT MAUGIS,FRANCE,MEUSE-ARGONNE PHASE III,US 16TH INF RGT(-)(+),COL HARREL,GER 14TH RES DIV(-),GEN HANSTEIN,1.1,1.1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,2,PD,DL,0,0,0,RM0,000,WLTFT,00000,00000,0,1,1989,1,1989,0,110,1879,1655,1,1655,0,182,1473,0,0,0,0,0,-1,0,0,-1,0,0,0,0,24,-1,0,-1,-1,0,0,-1,2,0,1,0,0,1,1,2.9,6,4,1,-1,1,1,0,0,-1,-1,0,0,0,0,0,-1,-1,FF,00,00,00,00,00,PP,00,00,DD,00,00,00,00,00,WD,00,00,10,-10,10,-10,15,-15,15,-15,1,1918,11,07,0730,1918,11,07,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,WORLD WAR I,THE PIAVE,AUSTRIA,ITALIAN FRONT 1918,AUS CONRAD & BOROJEVIC GROUPS,ARCHDUKE EUGENE,IT ARMY GROUP,GEN DIEZ,144,144,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,WHTST,00000,00000,0,-1,840000,3,-1,-1,150000,690000,784000,3,-1,-1,69079,714921,0,-1,0,0,7500,-1,0,70,-1,0,-1,0,0,7043,-1,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,4,7,1,0,-1,0,-1,0,-1,-1,0,0,0,0,0,-1,0,FF,00,00,00,00,00,RR,SS,00,DO,FF,00,00,00,00,PP,SS,00,0,-38,0,-24,10,-20,22,-10,1,1918,06,15,9999,1918,06,22,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,WORLD WAR I,MEGIDDO,PALESTINE,PALESTINE 1918,BR 21ST CORPS(+),GEN ALLENBY,TK 8TH ARMY,GEN LIMAN VON SANDERS,24,24,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RB0,000,DSTFT,00000,00000,2,1,51170,1,51170,0,3378,47792,18250,1,18250,0,7000,11250,0,0,0,0,384,200,0,-1,-1,0,0,0,0,150,10,0,-1,-1,1,1,1,1,0,0,0,0,1,1,70,9,3,1,1,1,1,1,0,0,0,1,1,2,2,0,-1,0,FF,00,00,EE,LF,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,0,-15,0,-10,25,-25,10,0,1,1918,09,19,9999,1918,09,20,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,WORLD WAR II (NORTH AFRICA 1942-1943),ALAM HALFA,EGYPT,NORTH AFRICA 1942,GER & ITAL PZ ARMY AFRICA,GFM ROMMEL,BR 8TH ARMY,LG MONTGOMERY,90,90,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,1,PD,FD,1,1,0,FD0,RD0,DSTST,DSTSD,00000,0,-1,124000,1,124000,0,2940,121060,120000,1,120000,0,1750,118250,0,515,-1,-1,558,-1,50,15,41,0,450,-1,-1,576,2680,67,0,68,0,0,0,0,-1,0,0,0,1,-1,12,5,7,1,0,-1,0,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,EE,LR,00,FE,00,00,PP,RR,WD,DO,EE,RR,00,00,00,SS,00,00,0,-20,10,-10,0,-20,10,-10,6,1942,08,31,0130,1942,08,31,0830,1942,08,31,1300,1942,08,31,1600,1942,08,31,1745,1942,08,31,1930,1942,09,01,0400,1942,09,01,0830,1942,09,01,1200,1942,09,01,1700,1942,09,02,0500,1942,09,02,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,WORLD WAR II (NORTH AFRICA 1942-1943),EL ALAMEIN II,EGYPT,NORTH AFRICA 1942,BR 8TH ARMY,LG MONTGOMERY,GER & ITAL PZ ARMY,GFM ROMMEL,61,61,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,FD0,RD0,DSTFT,DSTFD,00000,2,1,220476,1,220476,0,13560,206916,105223,1,105223,0,15995,89228,0,1037,119,918,908,11586,500,2,97,0,593,51,542,592,3120,591,197,84,0,0,0,0,1,0,1,0,1,1,26,8,4,1,0,1,0,1,0,0,0,0,1,1,1,1,-1,-1,FF,00,00,FE,00,00,BB,PS,00,DO,FF,00,00,00,00,RR,WL,00,5,-5,5,-5,10,-10,10,-10,1,1942,10,23,9999,1942,11,04,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,WORLD WAR II (NORTH AFRICA 1942-1943),OPERATION LIGHTFOOT,EGYPT,NORTH AFRICA 1942,BR 8TH ARMY,LG MONTGOMERY,GER & IT PZ ARMY,GENS STUMM & THOMA,61,61,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,FD0,RD0,DSTFT,DSTFD,00000,2,1,220476,1,220476,0,6140,214336,105223,1,105223,0,3695,101528,0,1037,119,918,908,-1,302,2,16,0,593,51,542,592,-1,127,-1,12,0,0,0,0,1,0,1,0,1,1,6,7,6,2,0,1,0,1,0,0,0,0,1,1,1,1,-1,-1,FF,00,00,FE,00,00,PP,SS,00,DO,FF,00,00,00,00,RR,SS,00,5,-5,5,-5,10,-10,10,-10,1,1942,10,23,9999,1942,10,25,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,WORLD WAR II (NORTH AFRICA 1942-1943),ALAMEIN BRIDGEHEAD EXPANSION,EGYPT,NORTH AFRICA 1942,BR 8TH ARMY,LG MONTGOMERY,GER & IT PZ ARMY,FM ROMMEL,61,61,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,FD0,RD0,DSTFT,DSTFD,00000,0,1,214336,1,214336,0,3000,211336,101528,1,101528,0,4500,97028,0,745,88,657,906,-1,38,-1,-1,0,470,-1,352,-1,-1,180,-1,-1,0,0,0,0,1,0,0,0,1,1,7,7,6,2,0,1,0,1,0,0,0,0,0,0,0,1,-1,-1,FF,00,00,00,00,00,PP,SS,00,DO,FF,00,00,00,00,RR,SS,00,5,-5,5,-5,10,-10,10,-10,1,1942,10,26,9999,1942,11,01,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,WORLD WAR II (NORTH AFRICA 1942-1943),OPERATION SUPERCHARGE,EGYPT,NORTH AFRICA 1942,BR 8TH ARMY,LG MONTGOMERY,GER & IT PZ ARMY,FM ROMMEL,61,61,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,FD0,RD0,DSTFT,DSTFD,00000,0,1,211000,1,211000,0,4420,206580,97000,1,97000,0,7800,89200,0,700,-1,-1,906,-1,160,-1,-1,0,310,-1,-1,-1,-1,284,-1,-1,0,0,0,0,1,1,0,0,1,1,15,9,5,1,0,1,0,1,0,0,0,0,0,0,1,1,-1,0,FF,00,00,00,00,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,5,-5,5,-5,10,-10,10,-10,1,1942,11,02,9999,1942,11,04,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,WORLD WAR II (NORTH AFRICA 1942-1943),CHOUIGUI PASS,TUNISIA,TUNISIA 1942,"GER 190TH PZ BN, 10TH PZ DIV (ELMS)(+)",COL BROICH,US 1ST ARMD DIV (ELMS),LCOL WATERS,0.6,1.6,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RD0,000,DSTFT,DSTFT,00000,-2,0,465,1,465,0,27,438,188,1,188,0,21,167,0,13,0,13,0,0,9,0,0,0,25,25,0,3,0,7,0,0,0,0,1,0,0,0,-1,0,-1,-1,-1.6,3,8,1,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,FF,00,00,00,00,00,RR,WD,00,DO,DE,00,00,00,00,PS,00,00,0,-15,50,-50,0,-15,50,-50,1,1942,11,26,0530,1942,11,26,0600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,WORLD WAR II (NORTH AFRICA 1942-1943),EL GUETTAR,TUNISIA,TUNISIA 1943,GER 10TH PZ DIV(+),GEN BROICH,US 1ST INF DIV(+),MG ALLEN,25,25,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RD0,GD0,DST$T,DST$D,00000,2,0,10300,1,10300,0,450,9850,22019,1,22019,0,203,21816,0,103,7,96,62,123,42,-1,4,0,75,0,75,124,-1,31,5,-1,0,0,1,0,0,0,-1,0,1,-1,0,5,7,1,0,-1,1,0,-1,0,-1,0,0,1,0,0,0,0,FF,00,00,00,00,00,RR,WD,00,DD,00,00,00,00,00,00,00,00,10,-15,11,-11,5,-5,5,-5,2,1943,03,23,0500,1943,03,23,0800,1943,03,23,1645,1943,03,23,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,WORLD WAR II (NORTH AFRICA 1942-1943),SEDJANNE-BIZERTE,TUNISIA,TUNISIA 1943,US 9TH INF DIV(+),MG EDDY,GER VON MANTUEFFEL DIV(2/3),LG BULOVIUS,32,32,1943, 4,23,9999,14.5,14.5,1943, 5, 1,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,GM0,000,DST$T,DST$T,00000,0,1,24098,1,24098,-1,1120,-1,5000,1,5000,-1,605,-1,0,94,22,72,100,75,-1,0,0,0,5,0,5,34,-1,5,-1,-1,0,0,0,1,1,1,0,0,1,1,44,7,4,1,0,1,0,1,1,0,-1,0,0,0,0,0,-1,0,FF,00,00,00,00,00,BB,PS,00,DD,00,00,00,00,00,WD,00,00,5,-5,5,-5,10,-15,25,-25,1,1943,04,23,9999,1943,05,06,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,WORLD WAR II (ITALY 1943-1944),AMPHITHEATER,ITALY,SALERNO,BR 56TH INF DIV,MG GRAHAM,GER 16TH PZ DIV (ELMS),MG SIKENIUS,13,13,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,2,HD,PD,0,0,0,RM0,000,DSTFT,00000,00000,1,1,12917,1,12917,0,1154,11763,4250,1,4250,0,100,4150,0,0,0,0,138,131,0,-1,-1,0,128,0,128,56,115,-1,-1,-1,-1,0,-1,0,0,0,0,0,1,1,3.9,5,4,2,-1,0,0,1,1,1,-1,0,1,1,1,0,0,0,FF,00,00,00,00,00,PP,SS,00,DO,EE,RF,00,00,00,00,00,00,10,-10,10,-10,15,-15,15,-15,1,1943,09,09,9999,1943,09,11,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
