 ,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,T,T, ,,,,,,C,,PERS,,,,C,,PERS,,,,,,,,CLOSE,,,,,,,,,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,R,R,R,,,,,,,R,R,R,S,S,C,C,S,S,C,C,,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
78,THE SEVEN YEAR'S WAR,MAXEN,SAXONY,MAXEN,AUS ARMY,DAUN,PR ARMY,FINCK,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,38000,1,38000,0,1000,37000,13500,1,13500,0,1000,12500,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,17,0,0,17,0,0,0,0,0,0,0,1,0,0,1,-9999,8,2,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,DE,00,00,00,00,00,00,00,00,DD,00,00,00,00,00,AA,00,00,11,0,0,-70,0,-11,30,0,1,1759,11,20,1100,1759,11,20,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,THE SEVEN YEAR'S WAR,WARBURG,WESTPHALIA,HONOVER 1760,PR & ALLIED ARMY,BRUNSWICK,FR ARMY,MUY,5,6.4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,WLTST,00000,00000,2,0,19000,1,19000,0,1300,17700,17000,1,17000,0,3700,13300,5700,0,0,0,-1,0,0,-1,0,4000,0,0,0,-1,0,0,17,0,0,0,0,0,0,0,0,0,1,1,7,9,2,1,0,0,0,0,0,1,0,0,1,2,1,0,0,0,EE,LF,00,FE,00,00,PP,PS,00,DD,00,00,00,00,00,WD,00,00,26,0,0,-5,26,0,35,0,1,1760,07,31,9999,1760,07,31,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,THE SEVEN YEAR'S WAR,LIEGNITZ,SILESIA,SILESIA 1760,AUS & RUSS ARMY,DAUN & LAUDON,PR ARMY,FREDERICK II,2.4,4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,0,30000,1,30000,0,6000,24000,30000,1,30000,0,3600,26400,9000,0,0,0,130,0,0,74,0,7500,0,0,0,120,0,0,10,0,0,-1,0,0,0,0,0,0,0,-1,-1,2,8,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,EE,LF,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,WD,00,00,0,-20,42,0,0,-7,0,-6,1,1760,08,15,0500,1760,08,15,0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,THE SEVEN YEAR'S WAR,TORGAU,SILESIA,SILESIA 1760,PR ARMY,FREDERICK II,AUS ARMY,DAUN,8,11.4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,PD,OO,0,0,0,RM0,RW0,WLCFT,00000,00000,0,0,50000,1,50000,0,16670,33330,53400,1,53400,0,15697,37703,12000,0,0,0,-1,0,0,-1,0,20000,0,0,0,275,0,0,52,0,0,0,0,0,0,0,1,0,1,1,2,8,4,1,1,0,0,0,0,-1,-1,0,0,0,0,0,1,0,EE,RR,00,FF,EE,RF,PP,00,00,DD,00,00,00,00,00,WD,00,00,14,0,19,0,25,0,0,-2,1,1760,11,03,1400,1760,11,03,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,AMERICAN REVOLUTION,BUNKER HILL,MASSACHUSETTS,SIEGE OF BOSTON,BR ARMY,GAGE,AM PATRIOTS,PRESCOTT,0.5,0.7,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,1,HD,PD,1,0,0,RM0,000,DSTST,00000,00000,0,0,2650,1,2650,0,1054,1596,3200,1,3200,0,479,2721,0,0,0,0,-1,0,0,-1,0,0,0,0,0,6,0,0,5,0,1,0,2,0,0,0,-1,0,0,1,2,7,5,1,1,1,0,0,0,0,-1,0,0,0,0,0,-1,0,FF,00,00,00,00,00,BB,00,00,DD,00,00,00,00,00,WD,00,00,0,-9,9,0,0,-6,0,-8,1,1775,06,17,1500,1775,06,17,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,AMERICAN REVOLUTION,QUEBEC,CANADA,CANADA INVASION 1775-76,AM ARMY,MONTGOMERY,BR ARMY,CARLETON,0.2,0.2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,00U,000,WLCWT,00000,00000,0,0,1100,1,1100,0,486,614,1800,1,1800,0,18,1782,-1,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,-2,0,0,0,0,0,1,-1,0,4,7,1,0,0,0,0,0,1,0,0,0,0,-1,0,-1,0,FF,00,00,00,00,00,RR,WD,00,DD,00,00,00,00,00,00,00,00,0,-27,13,-2,10,-10,5,-5,1,1776,01,01,0400,1776,01,01,0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,AMERICAN REVOLUTION,WHITE PLAINS,NEW YORK,NEW YORK 1776,BR ARMY,HOWE,AM ARMY,WASHINGTON,2.4,2.8,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,13000,1,13000,0,313,12687,13000,1,13000,0,150,12850,-1,0,0,0,12,0,0,0,0,-1,0,0,0,-1,0,0,-1,0,2,0,2,0,0,1,0,0,2,1,0.6,7,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,FF,00,00,00,00,00,00,00,00,DD,00,00,00,00,00,WD,00,00,0,-10,0,-23,12,0,67,0,1,1776,10,28,0800,1776,10,28,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,AMERICAN REVOLUTION,TRENTON,NEW JERSEY,NEW JERSEY 1776-77,AM ARMY,WASHINGTON,RALL'S HESSIAN BDE,RALL,1.3,0.2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,00U,000,WLCWT,00000,00000,2,0,2420,1,2420,0,12,2408,1520,1,1520,0,996,524,20,0,0,0,18,0,0,0,0,20,0,0,0,6,0,0,5,0,0,3,0,0,0,0,2,0,2,1,0.9,9,2,1,0,0,0,0,0,1,0,2,1,2,0,0,0,0,FF,00,00,DE,00,00,BB,PS,00,DD,00,00,00,00,00,AA,00,00,5,-5,0,-50,0,-21,0,-6,1,1776,12,26,0800,1776,12,26,0930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,AMERICAN REVOLUTION,PRINCETON,NEW JERSEY,NEW JERSEY 1776-77,AM ARMY,WASHINGTON,BR ARMY (DET.),MAWHOOD,0.6,0.3,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DOCWT,00000,00000,2,0,4800,3,1250,3550,44,4756,1200,3,800,400,215,985,-1,0,0,0,5,0,0,0,0,-1,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,1,1,1.5,8,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,FF,00,00,EE,LF,00,BB,00,00,DD,00,00,00,00,00,WL,00,00,0,-6,9,0,0,-42,27,0,1,1777,01,03,0800,1777,01,03,0815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,AMERICAN REVOLUTION,FREEMAN'S FARM,NEW YORK,SARATOGA,BR ARMY,BURGOYNE,AM ARMY,GATES,1.5,1.5,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,4400,3,3300,1100,556,3844,7000,1,7000,0,316,6684,-1,0,0,0,10,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,1,5,5,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,FF,00,00,00,00,00,SS,WD,00,DO,FF,00,00,00,00,SS,00,00,0,-14,8,0,20,-20,5,-5,1,1777,09,19,1245,1777,09,19,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,AMERICAN REVOLUTION,GERMANTOWN,PENNSYLVANIA,PHILADELPHIA 1777-78,AM ARMY,WASHINGTON,BR ARMY,HOWE,4,2.8,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,00U,000,WLTFT,00000,00000,1,0,11200,1,11200,0,1090,10110,9000,1,9000,0,551,8449,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,4,7,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-1,FF,00,00,DE,00,00,RR,WD,00,DO,FF,00,00,00,00,00,00,00,0,-2,0,-2,0,-11,0,-3,1,1777,10,04,0600,1777,10,04,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,AMERICAN REVOLUTION,BEMIS HEIGHTS,NEW YORK,SARATOGA,BR ARMY,BURGOYNE,AM ARMY,GATES,0.6,1.2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,FD,OO,0,0,0,RM0,000,DSTFT,00000,00000,0,0,5000,1,5000,0,600,4400,11000,1,11000,0,130,10870,0,0,0,0,10,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,1,-1,-3.2,4,9,1,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,FF,00,00,00,00,00,RR,WD,00,DO,FF,00,00,00,00,00,00,00,0,-20,10,-10,10,-10,15,0,1,1777,10,07,1430,1777,10,07,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,AMERICAN REVOLUTION,MONMOUTH COURT HOUSE,NEW JERSEY,NEW JERSEY 1778,BR ARMY,CLINTON,AM ARMY,WASHINGTON,1,1.6,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSHST,00000,00000,0,0,13000,3,2000,11000,358,12642,11000,3,5000,6000,362,10638,-1,0,0,0,16,0,0,0,0,-1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,6,6,2,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,FF,00,00,00,00,00,RR,WD,00,DD,00,00,00,00,00,00,00,00,10,-10,5,-5,27,0,5,-5,1,1778,06,28,1000,1778,06,28,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,AMERICAN REVOLUTION,CAMDEN,SOUTH CAROLINA,CAMDEN,BR ARMY,CORNWALLIS,AM ARMY,GATES,1.6,1.6,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTST,00000,00000,0,0,2100,1,2100,0,324,1776,3050,1,3050,0,1050,2000,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,2,1,1,0,0,0,0,0,1,1,1.5,7,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,FF,00,00,00,00,00,BB,PS,00,DD,00,00,00,00,00,WL,00,00,7,0,5,-5,31,0,42,0,2,1780,08,16,0200,1780,08,16,0220,1780,08,16,0430,1780,08,16,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,AMERICAN REVOLUTION,COWPENS,SOUTH CAROLINA,SOUTHERN 1780-81,BR ARMY,TARLETON,AM ARMY,MORGAN,0.2,0.2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DSTWT,00000,00000,-3,0,1100,1,1100,0,929,171,1025,1,1025,0,72,953,350,0,0,0,2,0,0,2,0,125,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,2,9,1,0,-1,0,0,0,0,-1,-1,-2,-1,0,0,0,-1,FF,00,00,00,00,00,RR,AA,00,DO,DE,00,00,00,00,BB,PS,00,0,-10,0,-13,0,-32,5,-5,1,1781,01,17,0700,1781,01,17,0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,AMERICAN REVOLUTION,GUILFORD COURT HOUSE,NORTH CAROLINA,SOUTHERN 1780-81,BR ARMY,CORNWALLIS,AM ARMY,GREENE,2,2,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RW0,000,DST$T,00000,00000,0,0,1900,1,1900,0,532,1368,4449,1,4449,0,420,4029,155,0,0,0,2,0,0,0,0,200,0,0,0,4,0,0,4,0,2,0,1,0,0,0,-2,0,0,1,2.4,6,5,2,1,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,FF,00,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,WD,00,00,0,-16,22,0,0,-3,20,0,1,1781,03,15,1330,1781,03,15,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,AMERICAN REVOLUTION,HOBKIRK'S HILL,SOUTH CAROLINA,SOUTHERN 1780-81,BR ARMY,RAWDON,AM ARMY,GREENE,0.6,0.9,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DST$T,00000,00000,1,0,900,1,900,0,258,642,1551,1,1551,0,420,1131,60,0,0,0,0,0,0,-1,0,200,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3.2,9,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,FF,00,00,00,00,00,PP,00,00,DO,FF,00,00,00,00,WD,00,00,5,-5,5,-5,0,-10,5,-5,1,1781,04,25,1000,1781,04,25,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,AMERICAN REVOLUTION,EUTAW SPRINGS,SOUTH CAROLINA,SOUTHERN 1780-81,AM ARMY,GREENE,BR ARMY,STEWART,0.4,0.4,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,1,HD,PD,0,1,0,FM0,000,DSTFT,00000,00000,1,0,2200,1,2200,0,554,1646,2000,1,2000,0,693,1307,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,0,1,0,-2,0,-2,0,0,0,2,0,0,-1,0,4,5,1,-1,0,0,0,0,0,0,0,1,1,0,0,-1,0,FF,00,00,00,00,00,RR,WD,00,DD,00,00,00,00,00,00,00,00,11,0,0,-6,0,-10,25,-24,1,1781,09,08,0905,1781,09,08,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,WAR OF THE FIRST COALITION,VALMY,FRANCE,FRANCE 1792,ALLIED ARMY,BRUNSWICK,ARMIES OF NORTH & CENTER,DUMOURIEZ,7,8,9999,99,99,9999,-1,-1,9999,99,99,9999,-1,-1,9999,99,99,9999,0,HD,OO,0,0,0,RM0,000,DOTST,00000,00000,0,0,34000,1,34000,0,350,33650,36000,1,36000,0,400,35600,-1,0,0,0,58,0,0,-1,0,2000,0,0,0,54,0,0,-1,0,1,0,1,-1,0,0,0,0,0,-1,0,3,4,2,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,FF,00,00,00,00,00,SS,WD,00,DD,00,00,00,00,00,SS,00,00,3,0,0,-49,16,0,0,-25,1,1792,09,20,1210,1792,09,20,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
